-0.040293,0.006105,0.045177,-0.032967,0.032967,-0.013431,-0.052503,0.108669,-0.059829,0.203907,0.045177,-0.286935,0.865690
-0.006105,0.372406,-0.064713,-0.145299,0.137973,-0.323565,-0.057387,0.164835,-0.218559,0.230769,0.069597,-0.294261,0.868132
-0.045177,-0.120879,0.037851,0.072039,-0.103785,0.062271,0.096459,-0.013431,-0.018315,0.228327,0.015873,0.113553,0.870574
-0.050061,-0.172161,0.047619,0.074481,-0.091575,-0.094017,0.133089,-0.010989,0.010989,0.152625,0.008547,0.111111,0.865690
-0.057387,-0.137973,0.045177,0.067155,-0.079365,-0.177045,0.091575,-0.015873,0.040293,0.076923,0.006105,0.098901,0.865690
-0.018315,-0.133089,0.042735,0.052503,-0.074481,-0.006105,0.052503,-0.032967,-0.003663,0.062271,0.003663,0.106227,0.865690
0.023199,-0.096459,0.020757,0.052503,-0.067155,0.115995,-0.010989,-0.037851,-0.050061,0.045177,-0.001221,0.089133,0.868132
0.047619,-0.074481,0.020757,0.042735,-0.072039,0.181929,-0.067155,-0.010989,0.059829,-0.003663,-0.001221,0.120879,0.868132
0.050061,-0.015873,0.003663,0.023199,-0.003663,0.079365,-0.179487,-0.028083,0.384616,-0.155067,-0.028083,0.008547,0.865690
0.040293,0.023199,0.015873,0.040293,0.003663,-0.003663,-0.174603,-0.020757,0.423688,-0.050061,-0.030525,-0.020757,0.863248
0.045177,0.130647,-0.018315,-0.054945,0.098901,-0.045177,-0.213675,0.130647,0.057387,0.076923,0.030525,-0.294261,0.868132
0.140415,0.452992,-0.125763,-0.142857,0.167277,0.042735,-0.230769,0.201465,-0.098901,0.189255,0.035409,-0.289377,0.868132
0.032967,-0.098901,0.025641,0.079365,-0.089133,0.318682,-0.089133,0.003663,0.069597,0.245421,0.008547,0.157509,0.870574
-0.035409,-0.186813,0.042735,0.076923,-0.101343,0.199023,-0.028083,-0.037851,0.006105,0.140415,0.015873,0.162393,0.865690
-0.040293,-0.169719,0.032967,0.062271,-0.084249,0.221001,-0.069597,-0.076923,-0.052503,-0.074481,0.010989,0.164835,0.868132
-0.035409,-0.142857,0.035409,0.045177,-0.084249,0.242979,-0.008547,-0.032967,-0.020757,-0.379731,0.006105,0.150183,0.868132
-0.064713,-0.076923,0.035409,0.028083,0.032967,0.221001,0.086691,-0.028083,0.018315,-0.584859,-0.062271,0.006105,0.868132
-0.015873,-0.028083,0.020757,0.008547,0.069597,0.191697,0.118437,-0.013431,-0.035409,-0.406593,-0.067155,-0.059829,0.870574
-0.018315,-0.018315,0.028083,0.028083,0.032967,0.059829,-0.013431,-0.015873,-0.042735,-0.096459,-0.018315,-0.054945,0.865690
0.020757,-0.023199,0.025641,0.035409,-0.042735,-0.059829,-0.196581,-0.006105,0.010989,0.133089,0.010989,0.013431,0.865690
0.023199,0.091575,-0.032967,-0.064713,0.040293,-0.291819,-0.218559,0.150183,-0.221001,0.157509,0.072039,-0.277167,0.868132
0.059829,0.413920,-0.111111,-0.130647,0.094017,-0.367521,-0.098901,0.199023,-0.250305,0.194139,0.062271,-0.262515,0.870574
-0.025641,-0.098901,0.025641,0.079365,-0.113553,0.042735,0.206349,-0.006105,0.013431,0.250305,-0.001221,0.135531,0.870574
-0.025641,-0.128205,0.042735,0.059829,-0.079365,0.191697,0.323566,-0.025641,0.147741,0.164835,-0.045177,0.094017,0.875458
-0.050061,-0.137973,0.025641,0.032967,-0.057387,0.196581,0.409036,-0.025641,0.245421,0.108669,-0.074481,0.067155,0.870574
-0.020757,-0.111111,-0.001221,0.030525,-0.052503,0.296703,0.218559,-0.028083,0.167277,0.032967,-0.028083,0.052503,0.870574
-0.015873,-0.028083,0.030525,0.047619,-0.023199,0.286935,-0.199023,-0.040293,0.057387,-0.040293,0.023199,0.052503,0.868132
0.003663,0.003663,0.042735,0.042735,-0.023199,0.169719,-0.282051,-0.023199,-0.040293,-0.052503,0.023199,0.067155,0.868132
-0.008547,0.057387,0.013431,0.015873,0.015873,-0.172161,-0.186813,-0.013431,-0.081807,-0.135531,-0.018315,-0.032967,0.870574
0.008547,0.037851,0.037851,0.015873,0.023199,-0.199023,-0.096459,0.001221,-0.123321,-0.108669,0.008547,-0.035409,0.868132
0.054945,0.179487,-0.030525,-0.067155,0.142857,-0.174603,-0.199023,0.133089,-0.172161,0.030525,0.057387,-0.367521,0.868132
0.174603,0.474970,-0.128205,-0.172161,0.225885,-0.108669,-0.115995,0.194139,-0.096459,0.164835,0.018315,-0.304029,0.868132
0.079365,-0.150183,0.010989,0.023199,-0.045177,0.211233,0.301587,-0.040293,0.035409,0.257631,-0.054945,0.133089,0.868132
-0.023199,-0.264957,0.035409,0.064713,-0.074481,0.101343,0.487180,-0.067155,0.003663,0.199023,-0.023199,0.157509,0.870574
-0.098901,-0.218559,0.057387,0.072039,-0.086691,-0.035409,0.216117,-0.040293,0.240537,-0.018315,0.020757,0.164835,0.870574
-0.145299,-0.147741,0.062271,0.081807,-0.089133,-0.064713,0.076923,0.018315,0.240537,-0.338217,0.079365,0.145299,0.873016
-0.089133,-0.040293,0.032967,0.037851,0.045177,0.084249,-0.108669,0.010989,0.164835,-0.560439,-0.006105,-0.008547,0.870574
-0.008547,0.030525,-0.003663,0.025641,0.072039,0.137973,-0.330891,0.025641,0.177045,-0.416361,-0.032967,-0.054945,0.870574
0.018315,0.035409,-0.013431,0.030525,0.045177,0.118437,-0.391941,0.013431,0.228327,-0.101343,-0.020757,-0.037851,0.870574
-0.003663,0.003663,0.010989,0.035409,-0.032967,-0.179487,-0.135531,-0.008547,-0.106227,0.108669,-0.008547,0.018315,0.873016
-0.006105,0.125763,-0.037851,-0.094017,0.089133,-0.421245,-0.245421,0.157509,-0.316239,0.135531,0.032967,-0.301587,0.868132
0.076923,0.355312,-0.128205,-0.191697,0.174603,-0.264957,-0.177045,0.203907,-0.221001,0.128205,0.045177,-0.289377,0.870574
0.025641,-0.196581,0.008547,0.030525,-0.052503,0.159951,0.098901,-0.106227,-0.159951,0.150183,-0.018315,0.137973,0.870574
-0.013431,-0.169719,0.067155,0.074481,-0.062271,0.157509,0.106227,-0.098901,-0.233211,0.130647,0.015873,0.106227,0.870574
-0.025641,-0.123321,0.067155,0.081807,-0.064713,0.084249,-0.037851,-0.062271,-0.013431,0.108669,0.025641,0.079365,0.870574
-0.045177,-0.101343,0.072039,0.064713,-0.059829,0.015873,-0.023199,-0.096459,0.274725,0.103785,-0.001221,0.098901,0.875458
-0.059829,-0.076923,0.074481,0.052503,-0.025641,-0.084249,0.115995,-0.177045,0.438340,0.091575,-0.045177,0.094017,0.865690
-0.076923,-0.018315,0.047619,0.057387,-0.047619,-0.167277,-0.001221,-0.179487,0.201465,-0.006105,-0.006105,0.125763,0.870574
-0.013431,0.003663,0.013431,0.013431,0.018315,-0.054945,-0.037851,-0.155067,0.140415,-0.123321,-0.045177,0.032967,0.873016
-0.023199,-0.006105,0.015873,0.023199,0.040293,-0.015873,0.052503,-0.128205,0.064713,-0.025641,-0.047619,0.023199,0.870574
0.020757,0.181929,-0.069597,-0.123321,0.177045,0.035409,0.123321,0.091575,-0.216117,0.035409,0.020757,-0.355311,0.870574
0.106227,0.391942,-0.155067,-0.186813,0.179487,0.094017,0.111111,0.152625,-0.238095,0.152625,0.047619,-0.308913,0.868132
-0.006105,-0.128205,0.010989,0.062271,-0.113553,0.367522,0.115995,-0.042735,-0.030525,0.272283,0.028083,0.145299,0.870574
-0.052503,-0.125763,0.045177,0.081807,-0.079365,0.411478,0.040293,-0.054945,-0.103785,0.221001,0.028083,0.135531,0.870574
-0.010989,-0.094017,0.035409,0.069597,-0.103785,0.389500,0.008547,-0.047619,-0.137973,0.018315,0.025641,0.150183,0.870574
0.057387,-0.108669,0.037851,0.052503,-0.091575,0.218559,0.069597,-0.052503,-0.062271,-0.308913,0.035409,0.150183,0.870574
0.006105,-0.067155,0.047619,0.023199,0.032967,-0.299145,0.074481,-0.081807,0.035409,-0.506715,-0.103785,0.030525,0.870574
0.052503,-0.035409,-0.003663,-0.006105,0.069597,-0.135531,-0.023199,-0.052503,0.023199,-0.343101,-0.103785,-0.025641,0.870574
0.096459,0.006105,-0.006105,0.023199,0.032967,-0.042735,0.054945,-0.001221,-0.081807,-0.064713,-0.028083,-0.015873,0.870574
0.094017,-0.006105,0.003663,0.028083,-0.042735,-0.103785,0.167277,0.059829,-0.035409,0.133089,0.025641,0.057387,0.868132
0.045177,0.194139,-0.052503,-0.081807,0.062271,-0.206349,-0.028083,0.167277,-0.047619,0.155067,0.067155,-0.267399,0.877900
0.013431,0.406594,-0.108669,-0.152625,0.123321,-0.157509,-0.064713,0.181929,-0.050061,0.189255,0.059829,-0.247863,0.870574
-0.064713,-0.130647,0.054945,0.054945,-0.091575,-0.015873,0.159951,-0.032967,-0.028083,0.208791,-0.015873,0.174603,0.873016
-0.054945,-0.157509,0.030525,0.057387,-0.059829,-0.252747,0.120879,-0.013431,-0.137973,0.081807,-0.025641,0.152625,0.870574
-0.025641,-0.181929,0.018315,0.015873,-0.018315,-0.181929,-0.057387,-0.032967,0.101343,0.106227,-0.050061,0.164835,0.873016
-0.045177,-0.111111,0.013431,0.020757,-0.028083,-0.006105,-0.115995,-0.042735,0.072039,0.137973,-0.032967,0.130647,0.870574
-0.047619,-0.028083,0.042735,0.052503,-0.008547,0.174603,-0.179487,0.010989,0.018315,0.123321,-0.001221,0.113553,0.870574
-0.003663,-0.037851,0.018315,0.040293,-0.008547,0.250305,-0.094017,0.035409,0.023199,0.013431,0.032967,0.128205,0.870574
-0.015873,-0.020757,-0.001221,0.023199,0.001221,0.172161,-0.081807,0.032967,0.013431,-0.128205,-0.003663,-0.001221,0.873016
-0.001221,-0.040293,-0.013431,0.003663,0.010989,0.081807,-0.064713,0.040293,-0.045177,-0.130647,-0.013431,0.030525,0.865690
0.030525,0.172161,-0.081807,-0.128205,0.174603,-0.223443,-0.169719,0.181929,-0.252747,-0.052503,0.069597,-0.308913,0.873016
0.111111,0.438340,-0.111111,-0.150183,0.181929,-0.252747,-0.196581,0.186813,-0.208791,0.177045,0.064713,-0.301587,0.873016
0.037851,-0.106227,0.064713,0.086691,-0.079365,0.059829,-0.001221,-0.025641,0.164835,0.267399,0.015873,0.118437,0.870574
-0.010989,-0.208791,0.035409,0.072039,-0.084249,-0.103785,0.159951,-0.032967,0.135531,0.101343,0.018315,0.152625,0.873016
0.013431,-0.216117,0.032967,0.059829,-0.089133,-0.050061,0.113553,0.008547,0.101343,-0.098901,0.052503,0.172161,0.875458
0.042735,-0.167277,0.035409,0.057387,-0.069597,0.042735,0.030525,-0.001221,0.081807,-0.362637,0.030525,0.145299,0.875458
0.064713,-0.059829,0.018315,0.037851,0.072039,0.084249,0.023199,-0.032967,0.023199,-0.555555,-0.069597,-0.013431,0.873016
0.050061,-0.025641,-0.013431,0.018315,0.086691,0.003663,0.133089,-0.040293,-0.057387,-0.343101,-0.081807,-0.047619,0.870574
-0.157509,0.008547,0.042735,0.040293,0.059829,-0.096459,0.137973,-0.013431,-0.067155,0.010989,-0.028083,-0.047619,0.873016
-0.152625,-0.013431,0.040293,0.050061,-0.003663,-0.067155,0.089133,0.008547,-0.096459,0.206349,0.035409,0.025641,0.873016
-0.025641,0.245421,-0.057387,-0.091575,0.120879,-0.081807,-0.094017,0.174603,-0.245421,0.177045,0.101343,-0.323565,0.875458
0.069597,0.462760,-0.089133,-0.140415,0.159951,-0.059829,-0.103785,0.155067,-0.186813,0.201465,0.086691,-0.294261,0.868132
0.006105,-0.113553,0.040293,0.074481,-0.057387,0.133089,0.054945,-0.079365,0.228327,0.206349,0.008547,0.086691,0.868132
-0.013431,-0.150183,0.062271,0.062271,-0.040293,0.091575,-0.030525,-0.086691,0.286935,0.162393,-0.001221,0.079365,0.868132
0.003663,-0.118437,0.040293,0.054945,-0.059829,0.089133,-0.152625,0.015873,0.123321,0.111111,0.030525,0.057387,0.870574
-0.003663,-0.120879,0.030525,0.047619,-0.064713,-0.032967,-0.030525,-0.018315,0.115995,0.062271,0.032967,0.067155,0.873016
-0.013431,-0.128205,0.008547,0.030525,-0.050061,-0.067155,0.010989,-0.025641,0.135531,-0.020757,0.023199,0.079365,0.873016
-0.010989,-0.113553,0.013431,0.030525,-0.059829,-0.032967,0.072039,0.003663,0.123321,-0.089133,0.042735,0.098901,0.873016
-0.008547,-0.052503,0.001221,0.006105,-0.001221,0.199023,0.184371,-0.003663,0.172161,-0.152625,0.001221,-0.032967,0.873016
0.010989,-0.069597,-0.023199,-0.020757,0.050061,0.260073,0.377290,-0.076923,-0.045177,-0.094017,-0.045177,-0.015873,0.873016
0.028083,0.262515,-0.086691,-0.157509,0.164835,-0.050061,0.118437,0.162393,-0.482295,-0.010989,0.057387,-0.367521,0.875458
0.064713,0.462760,-0.101343,-0.172161,0.172161,-0.050061,-0.076923,0.221001,-0.284493,0.196581,0.084249,-0.323565,0.870574
-0.037851,-0.147741,0.059829,0.062271,-0.125763,0.152625,0.020757,0.069597,0.130647,0.286935,0.052503,0.113553,0.873016
-0.064713,-0.181929,0.076923,0.084249,-0.125763,-0.167277,0.030525,0.054945,0.010989,0.159951,0.047619,0.120879,0.870574
-0.106227,-0.196581,0.069597,0.074481,-0.133089,-0.636141,0.125763,-0.052503,0.162393,-0.137973,0.032967,0.150183,0.873016
-0.062271,-0.172161,0.040293,0.057387,-0.123321,-0.355311,-0.018315,-0.076923,0.086691,-0.450549,0.045177,0.130647,0.873016
-0.025641,-0.069597,0.023199,0.032967,0.010989,-0.113553,-0.062271,-0.120879,-0.128205,-0.594627,-0.032967,-0.020757,0.870574
-0.023199,-0.023199,0.003663,0.006105,0.047619,-0.037851,0.001221,-0.108669,-0.267399,-0.360195,-0.045177,-0.018315,0.870574
0.013431,-0.045177,-0.028083,-0.008547,0.042735,0.057387,0.045177,-0.047619,-0.147741,-0.098901,-0.023199,0.001221,0.870574
0.032967,-0.079365,-0.030525,-0.003663,-0.010989,0.150183,0.084249,-0.040293,0.269841,0.118437,-0.013431,0.067155,0.870574
0.086691,0.162393,-0.113553,-0.155067,0.147741,0.123321,-0.054945,0.098901,0.032967,0.201465,0.010989,-0.260073,0.873016
0.115995,0.321124,-0.118437,-0.181929,0.191697,0.272283,-0.120879,0.096459,-0.023199,0.328450,-0.042735,-0.255189,0.870574
0.054945,-0.142857,0.035409,0.037851,-0.052503,0.460318,-0.106227,-0.106227,-0.025641,0.289377,-0.069597,0.128205,0.873016
0.025641,-0.106227,0.037851,0.054945,-0.035409,0.245421,-0.123321,-0.096459,-0.106227,0.233211,-0.037851,0.091575,0.868132
0.013431,-0.115995,0.059829,0.047619,-0.020757,-0.001221,-0.128205,-0.076923,0.042735,0.177045,-0.023199,0.096459,0.873016
0.001221,-0.140415,0.018315,0.045177,-0.032967,-0.240537,0.032967,-0.084249,0.064713,0.123321,-0.025641,0.096459,0.870574
-0.003663,-0.157509,0.032967,0.045177,-0.025641,-0.240537,0.025641,-0.023199,0.030525,0.067155,-0.028083,0.086691,0.873016
-0.050061,0.001221,0.045177,0.045177,-0.047619,-0.137973,-0.057387,0.006105,0.006105,0.010989,0.015873,0.108669,0.875458
-0.042735,0.094017,0.020757,0.023199,0.006105,-0.018315,-0.079365,-0.006105,0.020757,-0.106227,-0.018315,-0.013431,0.868132
-0.050061,0.047619,-0.010989,0.010989,0.006105,0.054945,-0.076923,-0.010989,-0.015873,-0.059829,-0.013431,-0.001221,0.870574
0.059829,0.326008,-0.108669,-0.152625,0.194139,-0.135531,-0.250305,0.162393,-0.228327,0.008547,0.023199,-0.333333,0.870574
0.098901,0.426130,-0.125763,-0.179487,0.191697,-0.089133,-0.257631,0.159951,-0.125763,0.164835,0.030525,-0.299145,0.873016
-0.006105,-0.113553,0.045177,0.062271,-0.069597,0.274725,-0.035409,-0.072039,0.115995,0.301587,-0.020757,0.142857,0.873016
-0.032967,-0.123321,0.052503,0.086691,-0.069597,0.247863,0.023199,-0.057387,0.091575,0.174603,-0.006105,0.152625,0.870574
-0.030525,-0.120879,0.047619,0.079365,-0.076923,0.206349,0.069597,-0.050061,0.081807,-0.086691,0.025641,0.157509,0.870574
-0.001221,-0.096459,0.040293,0.057387,-0.084249,0.277167,0.067155,-0.035409,0.128205,-0.377289,0.032967,0.133089,0.873016
0.035409,-0.032967,0.023199,0.045177,0.030525,0.389500,0.120879,-0.045177,0.250305,-0.518925,-0.032967,-0.025641,0.870574
0.054945,0.020757,0.003663,0.020757,0.047619,0.301587,0.069597,0.020757,0.247863,-0.326007,-0.032967,-0.052503,0.875458
0.067155,0.054945,0.006105,0.040293,0.008547,0.206349,0.062271,0.052503,0.308913,-0.069597,0.018315,-0.035409,0.873016
0.054945,0.020757,-0.010989,0.030525,-0.040293,0.115995,0.140415,0.067155,0.269841,0.101343,0.020757,0.025641,0.870574
0.084249,0.294261,-0.111111,-0.137973,0.115995,-0.284493,0.140415,0.230769,-0.023199,0.076923,0.076923,-0.311355,0.870574
0.015873,0.338218,-0.147741,-0.152625,0.142857,-0.413919,0.172161,0.257631,-0.191697,0.103785,0.064713,-0.333333,0.873016
-0.086691,-0.155067,0.054945,0.089133,-0.115995,-0.015873,0.211233,0.023199,-0.003663,0.206349,-0.001221,0.052503,0.873016
-0.096459,-0.133089,0.067155,0.098901,-0.074481,0.152625,-0.018315,-0.094017,-0.169719,0.162393,0.020757,0.059829,0.873016
-0.059829,-0.108669,0.037851,0.079365,-0.052503,0.262515,-0.115995,-0.118437,-0.382173,0.108669,0.030525,0.076923,0.870574
-0.028083,-0.137973,0.037851,0.067155,-0.047619,0.257631,-0.030525,-0.040293,-0.282051,0.040293,0.030525,0.098901,0.875458
0.006105,-0.159951,0.003663,0.028083,-0.003663,0.291819,-0.054945,-0.074481,0.023199,-0.028083,-0.001221,0.103785,0.873016
0.042735,-0.115995,0.001221,0.013431,-0.010989,0.264957,-0.230769,-0.113553,0.316240,-0.050061,-0.008547,0.135531,0.870574
0.062271,-0.001221,-0.001221,0.010989,0.045177,0.191697,-0.184371,-0.084249,0.240537,-0.169719,-0.028083,-0.015873,0.868132
0.050061,-0.050061,-0.010989,0.003663,0.042735,-0.064713,0.167277,-0.006105,0.106227,-0.072039,-0.059829,-0.025641,0.873016
0.025641,0.264957,-0.111111,-0.140415,0.199023,-0.623931,0.003663,0.201465,-0.186813,-0.003663,0.025641,-0.367521,0.870574
0.064713,0.326008,-0.159951,-0.155067,0.179487,-0.504273,-0.047619,0.213675,-0.169719,0.137973,0.074481,-0.264957,0.868132
-0.040293,-0.238095,0.003663,0.086691,-0.074481,-0.206349,0.032967,-0.023199,0.211233,0.264957,0.025641,0.152625,0.873016
-0.032967,-0.059829,0.013431,0.079365,-0.081807,0.101343,-0.072039,-0.047619,0.177045,0.133089,0.042735,0.162393,0.873016
-0.013431,0.079365,0.013431,0.081807,-0.089133,0.250305,-0.089133,-0.035409,0.157509,-0.094017,0.059829,0.179487,0.865690
0.020757,-0.032967,-0.006105,0.079365,-0.052503,0.340660,-0.057387,-0.035409,0.201465,-0.399267,0.030525,0.199023,0.870574
0.108669,0.003663,-0.081807,0.106227,0.089133,0.279609,-0.057387,-0.081807,-0.015873,-0.487179,-0.032967,0.010989,0.870574
0.145299,0.045177,-0.130647,0.113553,0.191697,0.111111,-0.142857,-0.111111,-0.201465,-0.228327,-0.086691,-0.010989,0.873016
0.177045,0.010989,-0.130647,0.106227,0.133089,0.010989,-0.094017,-0.076923,-0.135531,0.025641,-0.069597,-0.030525,0.870574
0.252747,-0.054945,-0.206349,0.155067,0.059829,-0.003663,-0.015873,-0.028083,-0.072039,0.147741,-0.020757,0.032967,0.868132
0.301587,0.313798,-0.384615,0.001221,0.172161,-0.374847,-0.233211,0.123321,-0.321123,0.108669,0.045177,-0.367521,0.865690
0.208791,0.416362,-0.362637,-0.089133,0.103785,-0.511599,-0.208791,0.152625,-0.323565,0.089133,0.091575,-0.362637,0.870574
0.086691,-0.186813,-0.064713,0.098901,-0.120879,-0.164835,0.181929,-0.042735,-0.072039,0.133089,-0.028083,0.113553,0.873016
0.045177,-0.142857,0.101343,-0.001221,-0.091575,-0.074481,0.159951,0.003663,-0.059829,0.150183,-0.028083,0.120879,0.865690
-0.089133,-0.111111,0.208791,-0.076923,-0.145299,0.074481,0.145299,0.028083,-0.030525,0.130647,0.032967,0.111111,0.870574
-0.199023,-0.084249,0.355312,-0.108669,-0.135531,-0.008547,0.115995,0.052503,-0.103785,0.128205,0.047619,0.142857,0.870574
-0.238095,-0.113553,0.465202,-0.074481,-0.103785,0.135531,0.025641,0.067155,-0.084249,0.054945,0.032967,0.137973,0.870574
-0.150183,-0.089133,0.289377,-0.052503,-0.096459,0.152625,-0.032967,0.074481,-0.037851,-0.052503,0.054945,0.155067,0.868132
-0.101343,-0.032967,0.152625,-0.045177,-0.010989,0.008547,-0.091575,0.003663,0.140415,-0.118437,-0.018315,0.028083,0.875458
-0.040293,-0.023199,0.091575,-0.020757,0.015873,-0.169719,-0.062271,-0.003663,0.106227,-0.028083,-0.020757,0.040293,0.870574
-0.015873,0.350428,-0.013431,-0.181929,0.267399,-0.748474,-0.103785,0.174603,-0.296703,-0.052503,-0.018315,-0.299145,0.868132
-0.074481,0.377290,-0.025641,-0.216117,0.245421,-0.799756,0.057387,0.162393,-0.352869,0.054945,-0.010989,-0.282051,0.865690
-0.186813,-0.272283,0.052503,0.018315,-0.006105,-0.294261,0.445666,-0.098901,0.159951,0.128205,-0.091575,0.255189,0.868132
-0.218559,-0.225885,0.081807,0.010989,0.023199,-0.050061,0.355312,-0.094017,0.216117,0.072039,-0.069597,0.216117,0.870574
-0.145299,-0.084249,0.125763,0.045177,-0.120879,0.079365,0.257631,-0.045177,-0.052503,-0.067155,0.064713,0.072039,0.868132
-0.023199,-0.137973,-0.067155,0.155067,-0.074481,0.057387,0.391942,-0.028083,-0.018315,-0.411477,0.045177,0.135531,0.868132
0.040293,-0.111111,-0.135531,0.094017,0.074481,0.140415,0.318682,-0.054945,-0.013431,-0.557997,-0.091575,-0.020757,0.868132
0.086691,0.006105,-0.123321,0.015873,-0.018315,0.206349,-0.062271,-0.047619,0.111111,-0.345543,-0.052503,-0.089133,0.870574
0.052503,0.023199,-0.030525,-0.008547,-0.015873,0.196581,-0.172161,-0.025641,0.260073,-0.059829,-0.018315,-0.040293,0.868132
0.008547,-0.030525,-0.006105,-0.067155,-0.152625,0.035409,-0.201465,0.045177,0.318682,0.181929,0.062271,-0.001221,0.863248
